Query_ID;Subject_ID;Percentage_Identity;Alignment_Length;Mismatches;Gap_Openings;Query_Start;Query_End;Subject_Start;Subject_End;E-value;BitScore;treatments
k99_3684975_1;Est18_23;63.9;61;22;0;1;61;157;217;8.3e-20;79.0;P
k99_3731323_1;407;57.7;26;11;0;15;40;114;139;3.96e-06;36.6;P
k99_3734393_1;Ces39_5;60.4;149;58;1;1;148;52;200;7.19e-65;191.0;P
k99_3767398_1;IS12;52.2;46;21;1;1;46;130;174;1.3e-07;40.0;P
k99_3769632_1;BsEstB;52.9;119;51;3;2;119;111;225;1.24e-32;114.0;P
k99_3771834_2;202;52.8;36;17;0;115;150;34;69;1.99e-07;41.2;P
k99_3772859_1;PpEst;50.6;79;38;1;16;93;16;94;3.32e-25;86.3;P
k99_3777097_3;IS12;51.5;235;112;2;108;341;51;284;1.15e-71;219.0;P
k99_3778671_1;Est18_23;51.4;37;18;0;82;118;3;39;5.09e-10;47.8;P
k99_3778969_1;PpEst;56.2;146;64;0;1;146;32;177;2.37e-57;170.0;P
k99_3789672_1;BsEstB;52.6;78;34;2;22;97;79;155;4.09e-21;78.6;P
k99_3814551_1;101;56.3;32;14;0;65;96;212;243;2.23e-08;43.1;P
k99_3823560_1;Est18_23;52.5;139;66;0;1;139;32;170;6.330000000000001e-47;150.0;P
k99_3830882_1;101;53.8;145;58;2;6;143;2;144;4.61e-47;147.0;P
k99_3830882_1;BsEstB;53.1;143;58;3;4;143;80;216;4.9e-44;144.0;P
k99_3830882_1;Est18_23;51.7;143;63;3;4;143;78;217;9.999999999999999e-43;140.0;P
k99_3831761_1;102;51.4;111;52;2;18;127;9;118;1.44e-36;119.0;P
k99_3842450_1;IS10;50.9;167;76;3;1;167;28;188;4.4699999999999997e-45;143.0;P
k99_3849330_1;IS12;51.0;155;75;1;1;155;129;282;1.19e-44;142.0;P
k99_3851752_1;202;55.3;38;17;0;20;57;34;71;1.72e-07;38.5;P
k99_3860754_5;102;57.1;35;15;0;9;43;167;201;1.36e-06;39.7;P
k99_3863140_1;PpEst;51.4;181;88;0;7;187;21;201;1.1899999999999999e-61;183.0;P
k99_3873304_1;Est18_23;56.8;132;56;1;1;132;87;217;1.85e-48;155.0;P
k99_3873304_1;BsEstB;56.6;122;50;2;11;132;98;216;1.57e-42;139.0;P
k99_3876202_1;Est18_23;56.5;154;61;3;2;150;106;258;3.37e-48;155.0;P
k99_3876202_1;BsEstB;51.7;145;67;3;2;146;108;249;2.81e-42;139.0;P
k99_3876202_1;101;54.1;109;47;1;6;111;36;144;2.2e-33;112.0;P
k99_3884224_9;PpEst;52.7;186;88;0;7;192;16;201;5.509999999999999e-69;202.0;P
k99_3887456_2;BsEstB;56.3;64;28;0;3;66;1;64;4.8599999999999995e-24;85.9;P
k99_3887456_2;Est18_23;50.0;62;31;0;7;68;2;63;3.72e-16;63.5;P
k99_3887456_2;102;50.8;63;31;0;8;70;12;74;3.62e-15;60.5;P
k99_3888094_1;Est18_23;56.3;103;43;2;1;102;109;210;1.6e-32;110.0;P
k99_3888094_1;101;51.0;100;48;1;4;102;38;137;6.510000000000001e-32;106.0;P
k99_3888094_1;BsEstB;53.6;97;40;3;6;101;116;208;1.6300000000000002e-27;96.7;P
k99_3894355_1;Est18_23;57.1;84;35;1;1;83;79;162;2.0600000000000002e-29;105.0;P
k99_3898447_1;HG-4;59.2;130;52;1;1;129;1;130;9.470000000000001e-51;154.0;P
k99_3908166_1;Est18_23;61.5;143;54;1;7;148;77;219;8.73e-58;180.0;P
k99_3908166_1;BsEstB;58.0;143;56;3;6;147;78;217;1.93e-49;158.0;P
k99_3908166_1;101;50.3;143;65;2;10;146;2;144;1.56e-40;130.0;P
k99_3911843_1;101;55.7;61;21;2;45;100;2;61;6.15e-17;66.2;P
k99_3912384_1;IS10;54.6;130;58;1;1;130;89;217;3.08e-45;142.0;P
k99_3915213_1;202;54.8;42;19;0;12;53;34;75;3.35e-10;46.2;P
k99_3916223_1;Est18_23;50.4;121;60;0;1;121;97;217;2.11e-36;122.0;P
k99_3920529_1;IS12;62.7;75;26;1;3;77;151;223;2.8e-29;98.6;P
k99_3920529_1;IS10;53.9;76;33;1;2;77;150;223;2.33e-21;77.4;P
k99_3938545_1;IS12;53.8;143;65;1;1;143;61;202;3.6099999999999995e-48;150.0;P
k99_3940493_1;IS12;51.1;94;45;1;5;97;199;292;9.99e-24;85.5;P
k99_3941274_1;IS11;50.0;116;58;0;1;116;19;134;1.1199999999999999e-38;127.0;P
k99_3949458_1;Est18_23;52.4;105;50;0;1;105;142;246;4.74e-32;109.0;P
k99_3949458_1;BsEstB;51.4;105;47;3;1;105;144;244;1.9699999999999999e-28;99.4;P
k99_3949458_1;101;54.5;77;31;1;1;77;73;145;1.0799999999999999e-23;84.7;P
k99_3953424_2;HG-2;57.1;21;9;0;1;21;1;21;8.38e-06;31.6;P
k99_3954844_1;102;51.1;47;23;0;32;78;17;63;1.21e-14;58.9;P
k99_3962704_1;Est18_23;55.8;206;81;3;1;200;18;219;5.44e-75;226.0;P
k99_3962704_1;BsEstB;55.6;196;85;1;4;199;24;217;4.960000000000001e-72;219.0;P
k99_3962704_1;102;50.7;201;88;5;4;198;30;225;6.089999999999999e-60;182.0;P
k99_3962704_1;101;53.5;144;59;3;62;198;2;144;5.620000000000001e-43;139.0;P
k99_3967100_1;IS12;52.6;156;73;1;1;156;79;233;2.5e-56;172.0;P
k99_3973141_1;102;53.7;41;18;1;45;85;17;56;7.64e-11;48.9;P
k99_3976005_1;AdCut;52.9;68;32;0;55;122;77;144;1.43e-24;87.8;P
k99_3976005_1;BurPL;50.0;64;32;0;59;122;197;260;2.88e-20;77.0;P
k99_3981570_1;PpEst;51.5;132;63;1;1;131;60;191;6.69e-43;133.0;P
k99_3982565_1;Ces39_5;67.9;53;17;0;1;53;195;247;2.19e-22;78.2;P
k99_4007278_1;101;56.8;146;55;3;26;165;2;145;1.02e-47;152.0;P
k99_4007278_1;Est18_23;56.3;144;60;3;22;164;76;217;1.21e-45;150.0;P
k99_4007278_1;BsEstB;56.8;146;57;3;20;164;76;216;4.55e-44;146.0;P
k99_4016383_2;202;58.3;36;15;0;123;158;36;71;4.78e-07;42.0;P
k99_4025523_1;BsEstB;52.8;159;65;4;31;188;70;219;6.810000000000001e-47;155.0;P
k99_4041724_2;202;51.8;56;26;1;133;187;32;87;4.37e-10;52.8;P
k99_4045082_1;EstB;50.6;85;41;1;16;99;14;98;8.6e-25;85.9;P
k99_4049344_1;IS12;52.5;120;53;1;13;132;42;157;7.850000000000001e-35;115.0;P
k99_4054129_1;IS12;54.6;218;97;2;1;217;77;293;4.8600000000000005e-80;235.0;P
k99_4054129_1;IS10;51.4;208;100;1;1;207;77;284;1.57e-69;208.0;P
k99_4054271_1;IS12;54.1;220;100;1;1;219;77;296;5.2699999999999995e-82;240.0;P
k99_4062162_1;202;52.6;38;18;0;4;41;38;75;1.41e-08;47.0;P
k99_4080840_1;Est18_23;59.4;101;41;0;19;119;78;178;1.7499999999999998e-42;138.0;P
k99_4080840_1;102;52.5;120;51;3;5;119;68;186;3.82e-37;120.0;P
k99_4080840_1;BsEstB;50.4;119;56;1;1;119;62;177;4.74e-37;123.0;P
k99_4080840_1;101;50.5;105;45;3;21;119;2;105;1.41e-29;100.0;P
k99_4099520_2;PpEst;55.9;179;79;0;20;198;23;201;2.84e-73;213.0;P
k99_4101035_1;Est18_23;51.8;110;48;2;5;109;3;112;1.98e-30;105.0;P
k99_4103757_1;102;52.2;182;79;4;34;212;9;185;2.1100000000000002e-58;179.0;P
k99_4103757_1;101;56.2;105;38;3;114;212;2;104;3.39e-32;111.0;P
k99_4106650_1;Est18_23;50.0;202;98;2;3;201;2;203;2.84e-64;199.0;P
k99_4107521_1;202;50.0;36;18;0;15;50;34;69;7.38e-07;38.5;P
k99_4107947_1;IS12;56.4;55;24;0;2;56;235;289;5.16e-17;65.9;P
k99_4111808_2;202;50.0;42;21;0;139;180;31;72;4.41e-07;42.7;P
k99_4112847_1;202;60.7;28;11;0;1;28;42;69;9.95e-08;41.2;P
k99_4130847_2;IS12;51.4;109;53;0;1;109;199;307;3.7100000000000004e-36;118.0;P
k99_4135989_1;IS12;63.9;72;26;0;1;72;225;296;2.3e-25;88.6;P
k99_4143940_1;IS12;54.7;64;29;0;2;65;222;285;1.09e-18;70.1;P
k99_4147271_1;102;52.8;89;36;2;12;99;27;110;1.48e-25;89.4;P
k99_4161722_1;BsEstB;59.1;22;9;0;1;22;172;193;9.13e-07;33.9;P
k99_4162758_2;HG-4;51.4;142;67;2;4;144;7;147;2.49e-44;139.0;P
k99_4165470_1;IS12;56.1;41;18;0;78;118;46;86;5.66e-15;61.6;P
k99_4165529_1;IS12;51.2;172;82;2;3;173;61;231;2.01e-51;160.0;P
k99_4170492_2;101;60.0;65;20;2;137;196;3;66;8.37e-18;72.0;P
k99_4176027_1;102;51.9;181;79;2;39;211;12;192;1.9999999999999997e-61;186.0;P
k99_4178243_2;PpEst;52.5;40;19;0;17;56;9;48;3.39e-08;39.7;P
k99_4188142_1;EstB;54.2;48;22;0;1;48;168;215;5.07e-16;60.8;P
k99_4201894_1;Ces39_5;55.1;178;79;1;1;177;19;196;5.4700000000000004e-70;205.0;P
k99_4209130_1;204;51.4;35;17;0;36;70;165;199;1.75e-07;40.0;P
k99_4209201_1;Est18_23;63.6;140;50;1;1;139;87;226;1.1399999999999999e-54;171.0;P
k99_4209201_1;BsEstB;59.4;128;48;3;10;136;98;222;8.59e-47;150.0;P
k99_4209201_1;102;55.6;126;54;2;6;130;101;225;9.44e-39;125.0;P
k99_4215532_1;101;51.1;137;58;2;1;130;22;156;7.05e-39;127.0;P
k99_4215532_1;Est18_23;51.2;125;56;3;1;123;101;222;2.3600000000000002e-32;112.0;P
k99_4218580_1;IS12;55.0;120;54;0;2;121;53;172;1.02e-44;140.0;P
k99_4218580_1;IS10;55.0;120;54;0;2;121;53;172;1.31e-44;140.0;P
k99_4221304_1;PpEst;50.3;153;76;0;16;168;16;168;2.72e-55;166.0;P
k99_4228466_1;202;50.0;48;24;0;43;90;26;73;2.29e-10;50.8;P
k99_4230687_1;102;62.5;88;29;2;1;87;143;227;9.77e-33;108.0;P
k99_4230687_1;101;60.0;85;33;1;1;85;61;144;2.04e-27;94.7;P
k99_4230687_1;Est18_23;58.6;87;30;3;1;85;135;217;1.74e-25;91.3;P
k99_4230687_1;BsEstB;65.6;61;21;0;25;85;156;216;1.76e-22;82.8;P
k99_4232620_1;IS12;52.0;196;90;2;6;201;45;236;9.95e-67;200.0;P
k99_4232620_1;IS10;51.3;197;90;3;7;202;46;237;1.01e-65;197.0;P
k99_4237902_1;Est18_23;54.4;125;56;1;29;153;78;201;1.39e-45;148.0;P
k99_4243675_2;IS12;50.0;174;79;3;1;167;112;284;1.48e-48;153.0;P
k99_4247346_1;IS12;57.5;73;31;0;6;78;224;296;2.32e-23;83.6;P
k99_4247346_1;IS10;51.3;80;39;0;7;86;225;304;5.990000000000001e-21;77.0;P
k99_4248289_2;IS12;58.7;126;49;2;1;125;1;124;1.83e-45;142.0;P
k99_4248289_2;IS10;55.3;123;54;1;1;123;1;122;8.9e-42;133.0;P
k99_4255750_1;IS12;54.7;128;55;1;2;129;19;143;1.4599999999999998e-45;143.0;P
k99_4255750_1;IS10;52.8;125;56;2;5;129;22;143;2.17e-40;129.0;P
k99_4262745_1;EstB;54.8;31;14;0;1;31;1;31;8.65e-09;40.0;P
k99_4271726_1;IS12;55.6;117;51;1;1;117;101;216;3.28e-33;110.0;P
k99_4271726_1;IS10;50.4;123;60;1;1;123;101;222;2.89e-28;97.8;P
k99_4285907_1;IS12;51.2;166;79;2;1;164;119;284;1.7899999999999998e-54;169.0;P
k99_4292241_1;IS10;54.5;121;55;0;6;126;74;194;7.85e-37;120.0;P
k99_4292241_1;IS12;50.8;120;59;0;7;126;75;194;2.92e-33;111.0;P
k99_4294931_1;IS12;56.9;153;66;0;1;153;144;296;3.5100000000000003e-56;172.0;P
k99_4294931_1;IS10;51.3;160;78;0;2;161;145;304;9.79e-49;152.0;P
k99_4299003_2;202;59.5;37;15;0;2;38;40;76;1.36e-08;46.2;P
k99_4300303_1;PpEst;55.0;40;15;1;40;76;16;55;2.06e-09;43.9;P
k99_4320603_1;102;62.1;124;44;2;2;125;105;225;1.7299999999999997e-48;152.0;P
k99_4320603_1;BsEstB;60.5;124;44;2;2;125;98;216;8.74e-46;149.0;P
k99_4320603_1;Est18_23;50.3;171;78;5;1;170;95;259;4.9900000000000005e-43;142.0;P
k99_4325573_1;Ces39_5;70.2;84;25;0;1;84;1;84;2.8999999999999996e-42;130.0;P
k99_4328443_1;IS12;52.8;176;82;1;1;176;1;175;6.279999999999999e-61;184.0;P
k99_4328443_1;IS10;50.0;176;87;1;1;176;1;175;8.08e-58;176.0;P
k99_4338212_1;202;52.5;40;19;0;74;113;32;71;2.2e-07;42.0;P
k99_4339269_2;PpEst;55.2;29;13;0;24;52;19;47;7.12e-07;35.8;P
k99_4341608_1;102;51.5;99;43;2;6;102;131;226;7.21e-29;103.0;P
k99_4345304_1;102;50.3;173;72;4;1;161;108;278;1.17e-51;160.0;P
k99_4364460_1;IS12;53.2;62;28;1;2;62;242;303;8.02e-17;65.9;P
k99_4368392_1;BsEstB;58.0;69;29;0;18;86;154;222;2.7400000000000004e-21;83.2;P
k99_4370831_1;102;56.5;85;36;1;21;105;9;92;7.05e-25;87.8;P
k99_4383015_1;IS10;54.5;145;63;3;20;163;38;180;1.38e-47;149.0;P
k99_4390379_1;IS12;50.5;97;47;1;4;100;51;146;4.98e-28;96.3;P
k99_4394784_2;Est8_89;50.0;68;32;1;8;75;6;71;1.82e-19;71.6;P
k99_4403270_1;Est18_23;54.7;106;46;1;1;104;23;128;1e-36;122.0;P
k99_4403270_1;102;50.9;108;47;4;1;104;32;137;1.54e-28;97.4;P
k99_4403775_1;202;52.6;38;18;0;1;38;34;71;2.88e-06;40.4;P
k99_4407967_1;IS12;55.4;65;23;3;15;75;113;175;1.63e-16;65.5;P
k99_4411072_1;IS10;52.7;146;68;1;17;162;49;193;2.2e-47;149.0;P
k99_4411072_1;IS12;51.4;144;69;1;13;156;45;187;4.1599999999999997e-45;144.0;P
k99_4415150_1;IS12;60.0;175;70;0;1;175;48;222;9.17e-81;235.0;P
k99_4415150_1;IS10;57.7;175;74;0;1;175;48;222;6.21e-70;207.0;P
k99_4416842_1;IS12;53.5;43;20;0;1;43;248;290;8.65e-11;47.4;P
k99_4419085_1;BsEstB;55.8;43;18;1;1;42;1;43;5.48e-09;45.4;P
k99_4421442_1;IS10;54.5;88;40;0;1;88;157;244;1.3599999999999999e-30;102.0;P
k99_4425409_1;BsEstB;57.0;151;63;2;1;151;86;234;6.75e-54;169.0;P
k99_4425409_1;Est18_23;51.0;153;73;1;1;151;84;236;6.25e-50;159.0;P
k99_4425409_1;101;52.8;142;58;3;1;134;6;146;2.21e-42;135.0;P
k99_4425883_1;PpEst;51.9;27;13;0;1;27;175;201;1.19e-06;33.9;P
k99_4432248_1;IS10;57.2;159;65;1;12;167;30;188;4.33e-61;184.0;P
k99_4432248_1;IS12;56.1;164;70;1;9;170;28;191;7.709999999999999e-60;181.0;P
k99_4432360_1;Est18_23;62.5;56;21;0;176;231;166;221;9.33e-14;62.0;P
k99_4432360_1;BsEstB;53.1;64;27;1;165;228;157;217;4.84e-11;53.9;P
k99_4437116_3;EstB;50.0;48;23;1;1;48;1;47;3.66e-08;39.3;P
k99_4444107_2;102;52.0;198;87;7;39;233;12;204;1.0899999999999999e-61;188.0;P
k99_4444107_2;101;54.2;120;47;3;116;229;2;119;1.04e-34;118.0;P
k99_4450494_1;BsEstB;50.0;94;36;2;1;94;162;244;4.8299999999999995e-23;84.3;P
k99_4450494_1;Est18_23;74.1;54;14;0;1;54;163;216;2.32e-22;82.4;P
k99_4450494_1;102;53.7;54;25;0;1;54;171;224;6.85e-15;60.8;P
k99_4450971_1;EstB;57.6;59;24;1;6;64;4;61;4.62e-20;72.0;P
k99_4476274_1;403;69.6;79;24;0;1;79;206;284;2.21e-38;121.0;P
k99_4476274_1;PbauzCut;60.8;79;31;0;1;79;224;302;5.96e-35;113.0;P
k99_4476274_1;jmPE14;64.6;79;28;0;1;79;193;271;1.77e-34;111.0;P
k99_4476274_1;PsCut;59.5;79;32;0;1;79;224;302;6.4699999999999996e-34;110.0;P
k99_4476274_1;jmPE13;62.0;79;30;0;1;79;195;273;7.27e-34;109.0;P
k99_4476274_1;PaCut;62.0;79;30;0;1;79;220;298;2.34e-33;108.0;P
k99_4476274_1;PE-H;60.8;79;31;0;1;79;226;304;2.6200000000000002e-33;108.0;P
k99_4476274_1;PET5;60.8;79;31;0;1;79;232;310;5.74e-33;108.0;P
k99_4476274_1;PET12;59.8;82;30;1;1;79;217;298;1.8e-32;106.0;P
k99_4476274_1;PpCutA;55.7;79;35;0;1;79;224;302;2.0800000000000002e-31;103.0;P
k99_4476274_1;EsteraseMG8;58.5;82;31;2;1;79;226;307;3.18e-31;103.0;P
k99_4476274_1;PET2;59.5;79;32;0;1;79;230;308;6.37e-31;102.0;P
k99_4476274_1;PLE628;55.7;79;35;0;1;79;229;307;4.76e-30;100.0;P
k99_4476274_1;BurPL;54.9;82;34;1;1;79;345;426;5.2399999999999995e-30;102.0;P
k99_4476274_1;406;52.9;85;34;2;1;79;221;305;1.9800000000000003e-27;93.6;P
k99_4476274_1;PpelaLip;54.9;82;34;2;1;79;226;307;5.5700000000000006e-27;92.4;P
k99_4476274_1;Est1(Hydrolase4,Enzyme708);55.1;78;31;2;3;79;222;296;3.73e-25;87.4;P
k99_4476274_1;Tcur_1278;50.6;77;34;2;3;79;216;288;6.62e-25;86.7;P
k99_4476274_1;Est119;53.8;78;32;2;3;79;226;300;2.09e-24;85.5;P
k99_4476274_1;PHL-1;50.6;79;35;2;1;79;186;260;8.95e-24;83.2;P
k99_4476274_1;405;52.6;78;33;2;1;78;199;272;3.0499999999999997e-23;82.0;P
k99_4476274_1;Cut190;50.6;79;34;3;1;79;231;304;8.459999999999999e-23;81.3;P
k99_4476274_1;AdCut;50.7;71;33;2;1;70;229;298;8.16e-18;67.8;P
k99_4482378_1;IS12;61.4;132;51;0;1;132;78;209;2.68e-56;171.0;P
k99_4482378_1;IS10;56.8;132;57;0;1;132;78;209;1.37e-49;153.0;P
k99_4482510_1;Est18_23;52.8;123;58;0;1;123;95;217;3.99e-44;143.0;P
k99_4482510_1;BsEstB;54.9;122;52;2;2;123;98;216;2.09e-42;138.0;P
k99_4482510_1;101;51.6;128;56;2;2;123;17;144;2.8e-36;119.0;P
k99_4486790_1;Est18_23;50.9;110;53;1;1;109;132;241;1.26e-26;94.7;P
k99_4486790_1;BsEstB;56.0;84;35;1;1;84;134;215;5.0599999999999996e-24;87.4;P
k99_4486790_1;101;54.1;98;42;2;1;95;58;155;5.64e-23;83.2;P
k99_4505257_1;IS11;54.1;37;17;0;97;133;57;93;1.9e-07;40.8;P
k99_4525253_2;EstB;58.3;60;22;2;20;77;17;75;4.14e-18;67.8;P
k99_4535989_1;PpEst;54.5;132;59;1;1;131;1;132;1.1300000000000001e-43;135.0;P
k99_4543703_1;IS12;53.2;109;43;2;4;104;105;213;2.46e-31;105.0;P
k99_4543703_1;IS10;56.8;81;35;0;5;85;106;186;5.84e-25;88.6;P
k99_4546790_1;PpEst;53.9;178;82;0;1;178;24;201;3.56e-67;197.0;P
k99_4554631_2;PpEst;51.4;179;87;0;41;219;23;201;7.140000000000001e-70;205.0;P
k99_4555832_1;IS10;53.6;138;62;2;3;140;27;162;2.11e-43;138.0;P
k99_4555832_1;IS12;53.1;143;65;2;1;143;25;165;2.31e-43;138.0;P
k99_4572993_1;IS12;50.0;110;54;1;1;109;187;296;8.8e-31;104.0;P
k99_4574456_1;IS12;50.3;310;149;2;4;311;1;307;4.11e-113;323.0;P
k99_4575672_2;PpEst;52.2;159;76;0;23;181;23;181;3.5800000000000003e-59;176.0;P
k99_4576261_9;PpEst;55.7;201;89;0;30;230;1;201;2.86e-78;227.0;P
k99_4581020_31;PpEst;51.6;186;90;0;10;195;16;201;4.68e-69;202.0;P
k99_4582061_1;202;56.1;41;18;0;4;44;38;78;7.67e-10;47.4;P
k99_4582399_1;202;52.8;36;17;0;109;144;36;71;1.72e-06;40.8;P
k99_4596857_2;Ces39_5;85.2;27;4;0;1;27;221;247;1.13e-13;53.5;P
k99_4597321_1;IS12;60.0;110;41;2;1;109;118;225;2.78e-41;131.0;P
k99_4599885_1;202;51.2;43;21;0;103;145;30;72;1.02e-09;48.9;P
k99_4600880_1;PpEst;52.1;169;81;0;40;208;23;191;4.14e-62;185.0;P
k99_4607039_2;202;50.9;53;26;0;112;164;33;85;1.77e-08;47.4;P
k99_4617213_2;102;50.0;70;33;1;25;94;2;69;6.85e-18;68.9;P
k99_4617213_2;Est18_23;50.8;61;28;1;35;95;3;61;9.9e-17;66.2;P
k99_4617213_2;BsEstB;55.3;47;21;0;49;95;18;64;3.93e-12;53.1;P
k99_4632353_16;HG-4;50.0;244;120;2;1;243;1;243;1.5799999999999998e-82;240.0;P
k99_4639900_1;PpEst;55.4;92;41;0;18;109;9;100;3.49e-34;110.0;P
k99_4642953_1;101;50.7;69;25;2;79;140;2;68;8.88e-19;73.6;P
k99_4646060_1;202;58.5;41;17;0;1;41;31;71;4.19e-10;50.1;P
k99_4663140_2;PpEst;51.9;185;89;0;13;197;17;201;9.24e-69;202.0;P
k99_4666226_1;Est18_23;61.5;148;53;2;14;159;76;221;4.2400000000000005e-56;176.0;P
k99_4666226_1;BsEstB;51.0;157;72;3;1;157;67;218;1.99e-43;142.0;P
k99_4666226_1;101;50.3;147;62;5;18;156;2;145;6.29e-33;111.0;P
k99_4677523_8;202;56.4;39;17;0;96;134;33;71;1.67e-07;44.3;P
k99_4687791_9;202;68.4;38;12;0;164;201;39;76;2.93e-10;50.8;P
k99_4688897_1;102;52.4;143;66;2;1;142;55;196;1.65e-47;148.0;P
k99_4697065_1;Est18_23;52.2;203;94;3;62;263;17;217;3.6200000000000005e-64;204.0;P
k99_4697065_1;BsEstB;51.3;199;90;5;66;263;24;216;2.67e-57;186.0;P
k99_4697453_1;202;55.6;45;19;1;34;78;34;77;4.25e-09;48.1;P
k99_4703748_2;PpEst;58.5;142;59;0;3;144;60;201;1.41e-56;168.0;P
k99_4705059_1;BsEstB;52.5;99;42;2;3;97;159;256;2.6e-25;90.5;P
k99_4705059_1;Est18_23;50.5;101;46;1;3;99;160;260;1.74e-24;88.2;P
k99_4705059_1;101;55.7;79;34;1;5;83;89;166;1.91e-22;81.3;P
k99_4706336_1;BsEstB;50.5;91;42;1;1;91;130;217;6.530000000000001e-27;95.1;P
k99_4709768_1;102;51.4;107;48;2;4;106;25;131;1.45e-35;115.0;P
k99_4714893_1;Est18_23;67.0;103;34;0;1;103;117;219;1.3899999999999999e-40;132.0;P
k99_4714893_1;BsEstB;56.9;102;41;2;1;102;119;217;1.71e-32;110.0;P
k99_4714893_1;101;56.9;102;43;1;1;101;43;144;1.94e-31;105.0;P
k99_4729939_1;Est18_23;53.8;143;65;1;1;142;39;181;1.09e-51;163.0;P
k99_4731588_1;102;55.5;173;70;3;1;167;110;281;3.52e-55;170.0;P
k99_4738417_1;IS12;51.3;39;19;0;7;45;99;137;4.81e-11;47.4;P
k99_4767707_1;101;52.9;68;26;2;67;129;2;68;5.8e-19;73.2;P
k99_4770871_1;IS10;51.6;62;27;1;2;60;125;186;5.61e-14;56.6;P
k99_4772660_1;Est18_23;55.9;118;49;3;19;135;75;190;6.599999999999999e-41;134.0;P
k99_4772660_1;BsEstB;53.0;115;50;3;21;135;79;189;2.36e-35;119.0;P
k99_4778706_1;IS12;50.3;175;86;1;1;175;111;284;3.04e-49;155.0;P
k99_4781905_1;BsEstB;53.4;131;57;3;4;134;111;237;5.88e-42;137.0;P
k99_4781905_1;Est18_23;54.1;111;51;0;4;114;109;219;8.609999999999999e-39;129.0;P
k99_4805932_1;IS12;51.0;51;25;0;2;52;239;289;2.54e-13;55.1;P
k99_4806143_1;BsEstB;50.4;123;53;3;1;121;100;216;9.61e-32;109.0;P
k99_4813184_1;101;54.0;100;38;3;101;194;2;99;2.2700000000000002e-29;103.0;P
k99_4814477_1;102;52.5;101;47;1;2;102;121;220;1.05e-33;110.0;P
k99_4814477_1;101;51.0;104;50;1;1;103;37;140;3.19e-33;109.0;P
k99_4814477_1;Est18_23;56.7;104;43;2;1;103;111;213;1.2e-32;110.0;P
k99_4814477_1;BsEstB;52.9;104;44;2;1;103;113;212;5.71e-31;106.0;P
k99_4815818_1;BsEstB;54.0;50;22;1;37;86;11;59;2.32e-15;61.6;P
k99_4823901_1;102;50.0;140;65;3;11;147;80;217;1.1900000000000001e-35;125.0;P
k99_4826717_1;202;54.5;33;15;0;1;33;36;68;9.31e-07;40.0;P
k99_4826950_2;IS12;50.4;125;59;2;32;156;27;148;1.72e-35;118.0;P
k99_4831555_2;202;59.5;42;17;0;88;129;33;74;4.24e-11;55.5;P
k99_4835156_1;102;53.8;39;18;0;45;83;12;50;5.78e-11;48.9;P
k99_4838528_1;202;51.7;29;14;0;108;136;33;61;6.87e-07;39.3;P
k99_4839409_1;IS10;58.3;144;56;2;7;149;46;186;3.44e-55;169.0;P
k99_4839409_1;IS12;57.7;142;58;1;6;147;45;184;3.4e-53;164.0;P
k99_4844432_1;Ces39_5;71.3;143;41;0;1;143;1;143;1.01e-75;218.0;P
k99_4845022_1;101;53.4;146;59;3;51;190;2;144;4.11e-44;142.0;P
k99_4845022_1;102;54.4;147;60;3;47;190;83;225;7.23e-44;141.0;P
k99_4853791_1;102;54.1;122;49;3;2;118;141;260;7.08e-34;118.0;P
k99_4874948_2;EstB;51.8;56;25;2;4;59;3;56;3.3e-15;58.9;P
k99_4883791_1;IS11;50.0;188;85;2;1;184;89;271;1.44e-59;185.0;P
k99_4885319_2;PpEst;55.3;179;80;0;39;217;23;201;1.55e-64;197.0;P
k99_4885611_1;Est18_23;57.5;134;54;3;1;133;85;216;5.43e-45;147.0;P
k99_4885611_1;BsEstB;58.1;129;49;3;6;133;91;215;5.55e-43;141.0;P
k99_4885611_1;101;51.1;139;60;3;1;133;7;143;3.2999999999999997e-41;133.0;P
k99_4889377_1;PpEst;50.0;86;43;0;1;86;101;186;5.990000000000001e-27;90.5;P
k99_4891787_1;211;52.6;38;18;0;66;103;54;91;1.26e-08;43.1;P
k99_4898035_1;204;50.0;34;17;0;40;73;165;198;1.42e-07;40.4;P
k99_4904657_1;IS12;51.0;51;25;0;1;51;246;296;1.2e-10;48.9;P
k99_4912972_2;202;62.9;35;12;1;116;150;35;68;7.73e-06;38.9;P
k99_4914445_1;IS11;53.3;135;58;1;1;135;142;271;4.6e-40;132.0;P
k99_4925400_1;PpEst;51.3;154;75;0;3;156;28;181;2.21e-58;173.0;P
k99_4931145_1;IS10;60.5;119;47;0;1;119;54;172;5.0799999999999996e-48;150.0;P
k99_4931145_1;IS12;55.5;119;53;0;1;119;54;172;3.2800000000000003e-43;138.0;P
k99_4934392_1;202;55.3;38;17;0;8;45;32;69;2.17e-10;50.1;P
k99_4939136_1;Est18_23;50.8;122;56;2;1;119;98;218;1.42e-31;110.0;P
k99_4939136_1;BsEstB;52.5;122;51;4;1;119;100;217;3.6900000000000004e-31;109.0;P
k99_4939665_1;IS12;50.5;212;104;1;1;212;1;211;6.3299999999999995e-68;204.0;P
k99_4939665_1;IS10;51.0;210;102;1;1;210;1;209;3.1999999999999996e-67;202.0;P
k99_4952754_1;102;55.6;45;18;1;31;75;12;54;3.6e-13;54.7;P
k99_4952754_1;Est18_23;53.6;28;13;0;48;75;18;45;6.02e-08;40.0;P
